Time Step,Health Status,dm,dmdt
1711585553482404165,[0.96075419],[0.03962111],[0.03962111]
1711585553516900331,[0.95089373],[0.04431987],[0.04431987]
1711585553580400490,[0.95022458],[0.04462081],[0.04462081]
1711585553582326405,[0.94917807],[0.04508744],[0.04508744]
1711585553584188167,[0.94247736],[0.04796776],[0.04796776]
1711585553648144596,[0.94682245],[0.04612051],[0.04612051]
1711585553650184919,[0.94586136],[0.04653542],[0.04653542]
1711585553652058153,[0.94477142],[0.04700152],[0.04700152]
1711585553715701598,[0.93781951],[0.04987203],[0.04987203]
1711585553718433905,[0.94820743],[0.04551596],[0.04551596]
1711585553720333840,[0.94089163],[0.04862443],[0.04862443]
1711585553722163040,[0.93099145],[0.05253896],[0.05253896]
1711585553787246350,[0.93105804],[0.0525136],[0.0525136]
1711585553860420516,[0.95115038],[0.0442039],[0.0442039]
1711585553862497830,[0.94066291],[0.04871841],[0.04871841]
1711585553864503818,[0.93724162],[0.05010325],[0.05010325]
1711585553866412940,[0.9279936],[0.05366802],[0.05366802]
1711585553933159891,[0.92744194],[0.05387321],[0.05387321]
1711585553935136081,[0.94611288],[0.0464272],[0.0464272]
1711585553937101932,[0.93230742],[0.0520356],[0.0520356]
1711585554002875289,[0.93791176],[0.04983502],[0.04983502]
1711585554004820631,[0.93023177],[0.05282735],[0.05282735]
1711585554006734723,[0.92161844],[0.05599341],[0.05599341]
1711585554078798433,[0.92742838],[0.05387824],[0.05387824]
1711585554080194394,[0.9261938],[0.05433459],[0.05433459]
1711585554081498889,[0.92507414],[0.05474518],[0.05474518]
1711585554146663563,[0.93134872],[0.05240278],[0.05240278]
1711585554148650574,[0.91477321],[0.05838726],[0.05838726]
1711585554150602779,[0.92139969],[0.05607149],[0.05607149]
1711585554215161852,[0.92794952],[0.05368444],[0.05368444]
1711585554217310963,[0.91894114],[0.05694167],[0.05694167]
1711585554219160432,[0.91767708],[0.05738394],[0.05738394]
1711585554221133706,[0.91639982],[0.05782739],[0.05782739]
1711585554285113664,[0.90638547],[0.06119298],[0.06119298]
1711585554286996416,[0.91376547],[0.05873143],[0.05873143]
1711585554288982435,[0.91245638],[0.05917554],[0.05917554]
1711585554351713930,[0.91114647],[0.05961662],[0.05961662]
1711585554353685051,[0.91865594],[0.05704176],[0.05704176]
1711585554419760807,[0.89917149],[0.06350701],[0.06350701]
1711585554421938243,[0.90717804],[0.06093339],[0.06093339]
1711585554423972474,[0.90584005],[0.06137099],[0.06137099]
1711585554425850898,[0.9045045],[0.06180469],[0.06180469]
1711585554499304220,[0.90317509],[0.0622334],[0.0622334]
1711585554501182153,[0.91145174],[0.05951412],[0.05951412]
1711585554564039669,[0.90058442],[0.06306047],[0.06306047]
1711585554566016130,[0.89921073],[0.06349465],[0.06349465]
1711585554567977893,[0.89781275],[0.06393348],[0.06393348]
1711585554569876014,[0.88576659],[0.06759687],[0.06759687]
1711585554633981621,[0.90523854],[0.0615667],[0.0615667]
1711585554635968543,[0.88269854],[0.0684986],[0.0684986]
1711585554710306407,[0.90270075],[0.06238566],[0.06238566]
1711585554743892268,[0.85545301],[0.07603867],[0.07603867]
1711585554745762996,[0.91030056],[0.05989973],[0.05989973]
1711585554747658032,[0.89888387],[0.06359753],[0.06359753]
1711585554842628102,[0.87491191],[0.07073559],[0.07073559]
1711585554844257840,[0.88506737],[0.06780343],[0.06780343]
1711585554845727012,[0.89499914],[0.06480767],[0.06480767]
1711585554919588609,[0.87014338],[0.07207125],[0.07207125]
1711585554921510246,[0.89240009],[0.06560485],[0.06560485]
1711585554988873064,[0.87935426],[0.06946819],[0.06946819]
1711585554991240143,[0.87788373],[0.06989028],[0.06989028]
1711585554993179162,[0.86370534],[0.07383621],[0.07383621]
1711585555055748500,[0.88710366],[0.0672001],[0.0672001]
1711585555057681579,[0.87346882],[0.07114244],[0.07114244]
1711585555059593096,[0.87198538],[0.07155826],[0.07155826]
1711585555061492259,[0.87049865],[0.07197259],[0.07197259]
1711585555130740132,[0.84141514],[0.07964543],[0.07964543]
1711585555132626451,[0.89263432],[0.06553341],[0.06553341]
1711585555193616759,[0.86602921],[0.07320404],[0.07320404]
1711585555195588771,[0.86452154],[0.0736148],[0.0736148]
1711585555197544372,[0.84892365],[0.07773708],[0.07773708]
1711585555199451541,[0.86141849],[0.07445308],[0.07445308]
1711585555263628192,[0.85989867],[0.07486022],[0.07486022]
1711585555265599293,[0.84373232],[0.07906141],[0.07906141]
1711585555267576516,[0.88393211],[0.06813748],[0.06813748]
1711585555331283431,[0.85550275],[0.07602559],[0.07602559]
1711585555333262847,[0.83898098],[0.08025435],[0.08025435]
1711585555335138195,[0.85232742],[0.07685638],[0.07685638]
1711585555337026507,[0.86541177],[0.07337254],[0.07337254]
1711585555400021358,[0.84940851],[0.07761224],[0.07761224]
1711585555401976989,[0.83223918],[0.08191723],[0.08191723]
1711585555465600004,[0.83045413],[0.0823519],[0.0823519]
1711585555467514627,[0.87423616],[0.0709264],[0.0709264]
1711585555469464046,[0.84328395],[0.07917476],[0.07917476]
1711585555534321963,[0.82547119],[0.08355329],[0.08355329]
1711585555536280329,[0.84010981],[0.07997254],[0.07997254]
1711585555538296787,[0.8543326],[0.0763328],[0.0763328]
1711585555603742045,[0.820326],[0.08477594],[0.08477594]
1711585555605741249,[0.83544791],[0.08113004],[0.08113004]
1711585555607592902,[0.85013289],[0.07742535],[0.07742535]
1711585555671102370,[0.81518693],[0.08597978],[0.08597978]
1711585555673051418,[0.84730093],[0.07815346],[0.07815346]
1711585555674947205,[0.81171702],[0.08678317],[0.08678317]
1711585555676831480,[0.82761109],[0.08303949],[0.08303949]
1711585555740376723,[0.82603016],[0.08341938],[0.08341938]
1711585555741629009,[0.84159966],[0.07959908],[0.07959908]
1711585555743600270,[0.82292883],[0.08415965],[0.08415965]
1711585555808354288,[0.82133441],[0.0845377],[0.0845377]
1711585555810302134,[0.81974139],[0.08491375],[0.08491375]
1711585555812189415,[0.79945697],[0.08956406],[0.08956406]
1711585555881570383,[0.8164671],[0.08568148],[0.08568148]
1711585555909862518,[0.83295692],[0.08174181],[0.08174181]
1711585555976295313,[0.8134881],[0.08637405],[0.08637405]
1711585555977842263,[0.81348499],[0.08637477],[0.08637477]
1711585555979249545,[0.81390093],[0.0862784],[0.0862784]
1711585556077238174,[0.8143387],[0.08617686],[0.08617686]
1711585556079149220,[0.81481017],[0.08606738],[0.08606738]
1711585556080620635,[0.79638477],[0.09024749],[0.09024749]
1711585556148886384,[0.83379578],[0.0815363],[0.0815363]
1711585556150878384,[0.79753715],[0.08999174],[0.08999174]
1711585556152754153,[0.79801229],[0.08988609],[0.08988609]
1711585556154661752,[0.81565436],[0.08587098],[0.08587098]
1711585556220298675,[0.84949002],[0.07759123],[0.07759123]
1711585556288208080,[0.79347774],[0.09088944],[0.09088944]
1711585556289557220,[0.81110865],[0.08692326],[0.08692326]
1711585556290870192,[0.80958757],[0.08727254],[0.08727254]
1711585556292144149,[0.80807678],[0.08761808],[0.08761808]
1711585556359276758,[0.82547624],[0.08355208],[0.08355208]
1711585556361249141,[0.78516924],[0.09269968],[0.09269968]
1711585556363134528,[0.8228081],[0.08418834],[0.08418834]
1711585556365022309,[0.76062702],[0.09785152],[0.09785152]
1711585556431070932,[0.82012679],[0.08482292],[0.08482292]
1711585556432944887,[0.77869783],[0.09408553],[0.09408553]
1711585556434774197,[0.81757032],[0.08542357],[0.08542357]
1711585556500832360,[0.81638235],[0.08570126],[0.08570126]
1711585556567404965,[0.75214012],[0.09957106],[0.09957106]
1711585556569501516,[0.83298934],[0.08173388],[0.08173388]
1711585556571719258,[0.79255007],[0.09109334],[0.09109334]
1711585556573654490,[0.79122973],[0.09138277],[0.09138277]
1711585556575645850,[0.78992042],[0.09166888],[0.09166888]
1711585556646614757,[0.76690373],[0.09656009],[0.09656009]
1711585556648529200,[0.7653907],[0.09687297],[0.09687297]
1711585556715148777,[0.78587229],[0.09254787],[0.09254787]
1711585556717092285,[0.78458079],[0.09282655],[0.09282655]
1711585556718985386,[0.80444544],[0.0884431],[0.0884431]
1711585556720873218,[0.7820477],[0.09337072],[0.09337072]
1711585556786009395,[0.78073584],[0.0936513],[0.0936513]
1711585556853362195,[0.7080714],[0.10806084],[0.10806084]
1711585556856238297,[0.83950232],[0.08012432],[0.08012432]
1711585556857571988,[0.77652581],[0.09454611],[0.09454611]
1711585556859533220,[0.77505486],[0.09485676],[0.09485676]
1711585556861476287,[0.79564449],[0.0904114],[0.0904114]
1711585556927346399,[0.74858818],[0.10028197],[0.10028197]
1711585556929283324,[0.77017329],[0.09588049],[0.09588049]
