Time Step,Health Status,dm,dmdt
1711148962510501230,[0.96783023],[0.03587187],[0.03587187]
1711148962653917923,0,[0.54200872],[0.54200872]
1711148962655346732,[0.96783184],[0.03587097],[0.03587097]
1711148962656764580,[0.98570342],[0.02391366],[0.02391366]
1711148962658351302,[0.95194456],[0.0438431],[0.0438431]
1711148962659025768,[0.97458665],[0.03188313],[0.03188313]
1711148962660727809,[0.9856987],[0.02391761],[0.02391761]
1711148962661978075,[0.98054919],[0.02789323],[0.02789323]
1711148962664306836,[0.96783899],[0.03586698],[0.03586698]
1711148962807496086,0,[0.28292844],[0.28292844]
1711148962810337153,[0.97459575],[0.03187742],[0.03187742]
1711148962959370072,0,[0.4222989],[0.4222989]
1711148962960663995,[0.98571948],[0.02390022],[0.02390022]
1711148962963145679,[0.9746139],[0.03186603],[0.03186603]
1711148962965946746,[0.96787236],[0.03584837],[0.03584837]
1711148962968492006,[0.95200948],[0.04381348],[0.04381348]
1711148962970100581,[0.99008559],[0.01991422],[0.01991422]
1711148962972023108,[0.9603398],[0.03982974],[0.03982974]
1711148962974129542,[0.99008805],[0.01991176],[0.01991176]
1711148962976252946,[0.96034739],[0.03982593],[0.03982593]
1711148962978550676,[0.98572553],[0.02389516],[0.02389516]
1711148962985585245,[0.96788334],[0.03584224],[0.03584224]
1711148962988094114,[0.98057417],[0.02787531],[0.02787531]
1711148962991897905,[0.95203163],[0.04380337],[0.04380337]
1711148962994673652,[0.98572935],[0.02389196],[0.02389196]
1711148962995882611,[0.97463213],[0.03185459],[0.03185459]
1711148962998720944,[0.96789486],[0.03583581],[0.03583581]
1711148963000798960,[0.97463706],[0.03185149],[0.03185149]
1711148963002887315,[0.98573296],[0.02388894],[0.02388894]
1711148963158966399,[0.97464049],[0.03184934],[0.03184934]
1711148963161819659,[0.96790604],[0.03582957],[0.03582957]
1711148963164146267,[0.98058644],[0.02786651],[0.02786651]
1711148963165734392,[0.97464627],[0.03184571],[0.03184571]
1711148963168110707,[0.96791523],[0.03582444],[0.03582444]
1711148963169591149,[0.97465073],[0.03184291],[0.03184291]
1711148963172466532,[0.9746538],[0.03184098],[0.03184098]
1711148963175078845,[0.98059552],[0.02785999],[0.02785999]
1711148963337464886,0,[0.48532012],[0.48532012]
1711148963340049660,[0.98063503],[0.02783161],[0.02783161]
1711148963341708475,[0.96798973],[0.03578283],[0.03578283]
1711148963343276931,[0.98577481],[0.02385388],[0.02385388]
1711148963344056374,[0.97471479],[0.03180265],[0.03180265]
1711148963410185854,[0.96800367],[0.03577503],[0.03577503]
1711148963412779698,[0.98064637],[0.02782346],[0.02782346]
1711148963415380268,[0.97472611],[0.03179553],[0.03179553]
1711148963586431638,0,[0.67098787],[0.67098787]
1711148963590338255,[0.97484292],[0.03172197],[0.03172197]
1711148963593355981,[0.97484909],[0.03171808],[0.03171808]
1711148963595585236,[0.9748542],[0.03171486],[0.03171486]
1711148963598325813,[0.97486677],[0.03170693],[0.03170693]
1711148963601744722,[0.9807604],[0.02774138],[0.02774138]
1711148963603478536,[0.96820915],[0.03565998],[0.03565998]
1711148963607866392,[0.9748929],[0.03169044],[0.03169044]
1711148963824449683,0,[0.50617145],[0.50617145]
1711148963826258104,[0.97508229],[0.03157069],[0.03157069]
1711148963827121454,[0.96847855],[0.03550856],[0.03550856]
1711148963829331476,[0.98599755],[0.02366639],[0.02366639]
1711148963832190608,[0.97511885],[0.03154752],[0.03154752]
1711148963834945302,[0.97513457],[0.03153755],[0.03153755]
1711148963836493317,[0.96854708],[0.03546994],[0.03546994]
1711148963840212566,[0.96856814],[0.03545807],[0.03545807]
1711148964002295891,0,[0.50296272],[0.50296272]
1711148964004028502,[0.97542459],[0.0313531],[0.0313531]
1711148964006437772,[0.96891908],[0.03525956],[0.03525956]
1711148964007638881,[0.9904104],[0.0195853],[0.0195853]
1711148964010056308,[0.96895019],[0.03524191],[0.03524191]
1711148964012199332,[0.96896755],[0.03523206],[0.03523206]
1711148964017006179,[0.98123871],[0.02739437],[0.02739437]
1711148964271669493,0,[0.6602828],[0.6602828]
1711148964274722789,[0.98128762],[0.02735864],[0.02735864]
1711148964277618142,[0.9812762],[0.02736698],[0.02736698]
1711148964278771946,[0.9755304],[0.03128552],[0.03128552]
1711148964281238086,[0.96900246],[0.03521224],[0.03521224]
1711148964284167728,[0.9689659],[0.03523299],[0.03523299]
1711148964452627052,0,[0.46908048],[0.46908048]
1711148964455095159,[0.9745734],[0.03189144],[0.03189144]
1711148964457406346,[0.97446677],[0.03195824],[0.03195824]
1711148964460212733,[0.96753345],[0.03603695],[0.03603695]
1711148964461232913,[0.98551243],[0.02407286],[0.02407286]
1711148964463183586,[0.95957231],[0.04021328],[0.04021328]
1711148964622306599,0,[0.32225932],[0.32225932]
1711148964624494371,[0.9725557],[0.03313264],[0.03313264]
1711148964625351669,[0.97239064],[0.03323213],[0.03323213]
1711148964627997428,[0.94741907],[0.04586106],[0.04586106]
1711148964628971667,[0.98425332],[0.02509715],[0.02509715]
1711148964631714368,[0.97185259],[0.03355438],[0.03355438]
1711148964633385558,[0.96413525],[0.03787598],[0.03787598]
1711148964634631155,[0.98396394],[0.02532672],[0.02532672]
1711148964787575423,0,[0.59164114],[0.59164114]
1711148964790619621,[0.967758],[0.03591211],[0.03591211]
1711148964936871615,0,[0.63065433],[0.63065433]
1711148964942153488,[0.95353109],[0.0431133],[0.0431133]
1711148964946961449,[0.95315245],[0.04328859],[0.04328859]
1711148964950709975,[0.97145512],[0.03379046],[0.03379046]
1711148964952978407,[0.97890517],[0.02904812],[0.02904812]
1711148964955355214,[0.96226128],[0.03885291],[0.03885291]
1711148964957907167,[0.94055519],[0.04876261],[0.04876261]
1711148964959095891,[0.95143848],[0.04407336],[0.04407336]
1711148964961207412,[0.9782723],[0.02948064],[0.02948064]
1711148964963376628,[0.97025465],[0.03449368],[0.03449368]
1711148964965368582,[0.96088926],[0.03955287],[0.03955287]
1711148964968558415,[0.95012669],[0.04466467],[0.04466467]
1711148964969724454,[0.94972886],[0.04484245],[0.04484245]
1711148964972498747,[0.97751122],[0.02999252],[0.02999252]
1711148964973503507,[0.95977505],[0.04011232],[0.04011232]
1711148964976049839,[0.95949237],[0.04025302],[0.04025302]
1711148965166513926,[0.94834953],[0.04545348],[0.04545348]
1711148965170550065,[0.95888888],[0.04055175],[0.04055175]
1711148965173717356,[0.94758098],[0.0457904],[0.0457904]
1711148965176387210,[0.96806912],[0.03573843],[0.03573843]
1711148965178151372,[0.96787637],[0.03584613],[0.03584613]
1711148965181836538,[0.95777219],[0.04109881],[0.04109881]
1711148965184945036,[0.95748287],[0.04123937],[0.04123937]
1711148965386048953,0,[0.94814144],[0.94814144]
1711148965387470261,[0.95059781],[0.04445321],[0.04445321]
1711148965389763710,[0.95029445],[0.04458948],[0.04458948]
1711148965392074562,[0.93668267],[0.05032587],[0.05032587]
1711148965394536184,[0.94964813],[0.04487845],[0.04487845]
1711148965396661064,[0.96123093],[0.03937973],[0.03937973]
1711148965402484694,[0.96102658],[0.03948337],[0.03948337]
1711148965404931948,[0.93518775],[0.0509165],[0.0509165]
1711148965407365346,[0.96055877],[0.03971963],[0.03971963]
1711148965592342590,0,[0.79779778],[0.79779778]
1711148965594571905,[0.95633555],[0.04179208],[0.04179208]
1711148965600736133,[0.92743119],[0.0538772],[0.0538772]
1711148965601583145,[0.94233465],[0.04802722],[0.04802722]
1711148965603618059,[0.95562968],[0.04212853],[0.04212853]
1711148965606069321,[0.94175994],[0.04826595],[0.04826595]
1711148965608450638,[0.92587772],[0.05445082],[0.05445082]
1711148965791179293,0,[0.64066816],[0.64066816]
1711148965792731004,[0.95189287],[0.04386668],[0.04386668]
1711148965795018501,[0.93688226],[0.05024649],[0.05024649]
1711148966005215840,0,[1.13526596],[1.13526596]
1711148966009378648,[0.92996017],[0.05293008],[0.05293008]
1711148966189456714,0,[0.69819578],[0.69819578]
1711148966191877087,[0.90608732],[0.06129035],[0.06129035]
1711148966194143032,[0.92548321],[0.05459553],[0.05459553]
1711148966196905130,[0.94273422],[0.04786054],[0.04786054]
1711148966200247288,[0.92492805],[0.05479852],[0.05479852]
1711148966202443219,[0.88218313],[0.06864892],[0.06864892]
1711148966387856483,0,[0.49917113],[0.49917113]
1711148966389762935,[0.92162528],[0.05599097],[0.05599097]
1711148966392795428,[0.93978329],[0.04907818],[0.04907818]
1711148966394777506,[0.92107392],[0.05618757],[0.05618757]
1711148966397920988,[0.92077942],[0.0562923],[0.0562923]
1711148966400426214,[0.92048528],[0.05639671],[0.05639671]
1711148966401941123,[0.84900647],[0.07771577],[0.07771577]
1711148966552173120,0,[0.89681041],[0.89681041]
1711148966554421784,[0.77581683],[0.09469597],[0.09469597]
1711148966556487121,[0.97869695],[0.02919113],[0.02919113]
1711148966557461352,[0.93460228],[0.05114595],[0.05114595]
1711148966559577592,[0.91430943],[0.05854591],[0.05854591]
1711148966729109582,0,[0.82262947],[0.82262947]
1711148966733888774,[0.88597716],[0.06753454],[0.06753454]
1711148966737044206,[0.93079709],[0.05261289],[0.05261289]
1711148966738184974,[0.88522951],[0.06775559],[0.06775559]
1711148966740452590,[0.90899967],[0.06033252],[0.06033252]
1711148966742854268,[0.90871424],[0.06042707],[0.06042707]
1711148966981170942,0,[0.85619362],[0.85619362]
1711148966983681590,[0.9267214],[0.05414004],[0.05414004]
1711148966986181276,[0.87848184],[0.06971891],[0.06971891]
1711148967042114635,[0.87806326],[0.06983888],[0.06983888]
1711148967042956909,[0.94564402],[0.04662874],[0.04662874]
1711148967045678473,[0.87734608],[0.07004396],[0.07004396]
1711148967053678875,[0.8769202],[0.07016546],[0.07016546]
1711148967057046669,[0.87649409],[0.07028681],[0.07028681]
1711148967058522294,[0.92505732],[0.05475132],[0.05475132]
1711148967213952404,0,[1.46529496],[1.46529496]
1711148967216835001,[0.91952725],[0.05673544],[0.05673544]
1711148967217735503,[0.89462577],[0.06492279],[0.06492279]
1711148967219889860,[0.9190882],[0.05689],[0.05689]
1711148967221952712,[0.86588771],[0.07324269],[0.07324269]
1711148967224460715,[0.76064714],[0.0978474],[0.0978474]
1711148967227087348,[0.95831754],[0.04083257],[0.04083257]
1711148967229391719,[0.79767876],[0.08996027],[0.08996027]
1711148967230483948,[0.9731716],[0.03275875],[0.03275875]
1711148967394180038,0,[0.98504149],[0.98504149]
1711148967395918425,[0.8592954],[0.07502122],[0.07502122]
1711148967399004126,[0.91497261],[0.05831891],[0.05831891]
1711148967402106481,[0.85959457],[0.07494142],[0.07494142]
1711148967404685528,[0.85976364],[0.07489629],[0.07489629]
1711148967406513104,[0.75107697],[0.09978437],[0.09978437]
1711148967571041474,0,[0.43135446],[0.43135446]
1711148967573370965,[0.93837416],[0.0496491],[0.0496491]
1711148967575911965,[0.86153635],[0.07442141],[0.07442141]
1711148967577468143,[0.91636814],[0.05783835],[0.05783835]
1711148967580171430,[0.86197737],[0.07430279],[0.07430279]
1711148967586664272,[0.89112916],[0.06599116],[0.06599116]
1711148967589074207,[0.9167803],[0.05769565],[0.05769565]
1711148967591066036,[0.86267099],[0.07411586],[0.07411586]
1711148967768770818,0,[0.98780069],[0.98780069]
1711148967769911225,[0.94123463],[0.04848314],[0.04848314]
1711148967772313108,[0.83725817],[0.08068255],[0.08068255]
1711148967774578260,[0.92052016],[0.05638434],[0.05638434]
1711148967776198337,[0.92074734],[0.0563037],[0.0563037]
1711148967777815618,[0.63776418],[0.12037206],[0.12037206]
1711148967956497288,0,[1.27085393],[1.27085393]
1711148967958909307,[0.9064578],[0.06116934],[0.06116934]
1711148967960874842,[0.8823318],[0.0686056],[0.0686056]
1711148968128520142,0,[0.94404991],[0.94404991]
1711148968131365206,[0.91629018],[0.0578653],[0.0578653]
1711148968135922787,[0.87019845],[0.07205596],[0.07205596]
1711148968137002871,[0.96774877],[0.03591725],[0.03591725]
1711148968140000347,[0.91793361],[0.05729446],[0.05729446]
1711148968142166028,[0.89694682],[0.06420379],[0.06420379]
1711148968343343692,0,[1.05116799],[1.05116799]
1711148968344348564,[1.],[0.],[0.]
1711148968346075147,[0.94649831],[0.04626087],[0.04626087]
1711148968349033376,[0.91225265],[0.05924436],[0.05924436]
1711148968353040725,[0.94733686],[0.0458969],[0.0458969]
1711148968355013265,[0.91363159],[0.058777],[0.058777]
1711148968528717045,0,[0.69750345],[0.69750345]
1711148968535568577,[0.92326654],[0.05540161],[0.05540161]
1711148968536689485,[0.93988425],[0.04903703],[0.04903703]
1711148968538757598,[0.94036071],[0.04884231],[0.04884231]
1711148968540393737,[0.9408005],[0.04866189],[0.04866189]
1711148968542373321,[0.95501774],[0.04241804],[0.04241804]
1711148968710919092,0,[0.43966954],[0.43966954]
1711148968713640847,[0.96943664],[0.03496476],[0.03496476]
1711148968715773010,[0.91576207],[0.05804754],[0.05804754]
1711148968718792177,[0.94653718],[0.04624406],[0.04624406]
1711148968721771954,[0.86024581],[0.07476742],[0.07476742]
1711148968724855502,[0.99671706],[0.01145939],[0.01145939]
1711148968726179700,[0.95993772],[0.04003113],[0.04003113]
1711148968729052581,[0.94802811],[0.04559469],[0.04559469]
1711148968732315501,[0.94843478],[0.04541595],[0.04541595]
1711148968907161770,0,[1.3297972],[1.3297972]
1711148968910673710,[0.93554016],[0.05077788],[0.05077788]
1711148968917010214,[0.95903716],[0.04047856],[0.04047856]
1711148968921531239,[0.9688233],[0.03531385],[0.03531385]
1711148968925357157,[0.94877946],[0.04526391],[0.04526391]
1711148968927302566,[0.96920897],[0.03509475],[0.03509475]
1711148968931068072,[0.92449115],[0.05495775],[0.05495775]
1711148969216067709,0,[0.45084421],[0.45084421]
1711148969218629210,[0.95312233],[0.0433025],[0.0433025]
1711148969221415916,[0.9717992],[0.03358619],[0.03358619]
1711148969225036844,[0.96336083],[0.03828272],[0.03828272]
1711148969227630159,[0.94310724],[0.04770441],[0.04770441]
1711148969228844856,[0.97963155],[0.02854362],[0.02854362]
1711148969231627184,[0.95440626],[0.04270538],[0.04270538]
1711148969422833427,0,[0.47991584],[0.47991584]
1711148969424869054,[0.95754694],[0.04120828],[0.04120828]
1711148969426845893,[0.97443985],[0.03197508],[0.03197508]
1711148969428894116,[0.9579537],[0.04101039],[0.04101039]
1711148969431380284,[0.96694448],[0.03636236],[0.03636236]
1711148969433848256,[0.9583725],[0.04080564],[0.04080564]
1711148969434951909,[0.96727346],[0.03618096],[0.03618096]
1711148969437948770,[0.96742604],[0.03609651],[0.03609651]
1711148969606277699,0,[0.56229999],[0.56229999]
1711148969608643964,[0.96173133],[0.03912476],[0.03912476]
1711148969610651244,[0.96989258],[0.03470298],[0.03470298]
1711148969611689644,[0.97703535],[0.03030818],[0.03030818]
1711148969613736304,[0.9701207],[0.03457126],[0.03457126]
1711148969616380542,[0.97022816],[0.03450904],[0.03450904]
1711148969620115513,[0.93338576],[0.05161947],[0.05161947]
1711148969623316642,[0.98848419],[0.02146235],[0.02146235]
1711148969804270404,0,[0.47402668],[0.47402668]
1711148969805243943,[0.97864861],[0.02922423],[0.02922423]
1711148969807712997,[0.97220428],[0.0333441],[0.0333441]
1711148969810116834,[0.97230411],[0.03328417],[0.03328417]
1711148969812525723,[0.97240266],[0.0332249],[0.0332249]
1711148969817472030,[0.94804014],[0.04558941],[0.04558941]
1711148969818783001,[0.99315172],[0.01655086],[0.01655086]
1711148969986213346,0,[0.49417235],[0.49417235]
1711148969988220486,[0.97398828],[0.0322563],[0.0322563]
1711148969990578074,[0.98014113],[0.0281843],[0.0281843]
1711148969992945292,[0.97413821],[0.0321632],[0.0321632]
1711148969994978344,[0.96737638],[0.03612402],[0.03612402]
1711148969997311524,[0.97430541],[0.03205907],[0.03205907]
1711148969998735885,[0.9743825],[0.03201094],[0.03201094]
1711148970184979845,0,[0.47900358],[0.47900358]
1711148970186946482,[0.9746687],[0.03183162],[0.03183162]
1711148970188759782,[0.96801219],[0.03577027],[0.03577027]
1711148970190557097,[0.98063898],[0.02782877],[0.02782877]
1711148970191852437,[0.96784993],[0.03586088],[0.03586088]
1711148970194535995,[0.98046677],[0.02795227],[0.02795227]
1711148970196337318,[0.96756633],[0.0360187],[0.0360187]
1711148970198311692,[0.98552792],[0.02405999],[0.02405999]
1711148970370039448,0,[0.26385406],[0.26385406]
1711148970372880595,[0.98576582],[0.02386141],[0.02386141]
1711148970375241560,[0.97462675],[0.03185797],[0.03185797]
1711148970377505469,[0.97453272],[0.03191694],[0.03191694]
1711148970378694554,[0.97443715],[0.03197677],[0.03197677]
1711148970384137954,[0.96752496],[0.03604167],[0.03604167]
1711148970387071283,[0.98028224],[0.02808399],[0.02808399]
1711148970388568181,[0.96735701],[0.03613474],[0.03613474]
1711148970560884400,0,[0.54515485],[0.54515485]
1711148970562653067,[0.98028778],[0.02808004],[0.02808004]
1711148970566083507,[0.95146215],[0.04406261],[0.04406261]
1711148970569161825,[0.98040202],[0.02799856],[0.02799856]
1711148970570415050,[0.98562984],[0.02397512],[0.02397512]
1711148970573227689,[0.97451401],[0.03192866],[0.03192866]
1711148970576027420,[0.97457208],[0.03189227],[0.03189227]
1711148970764146733,0,[0.55166425],[0.55166425]
1711148970765387232,[0.97441831],[0.03198856],[0.03198856]
1711148970767836562,[0.98559951],[0.02400041],[0.02400041]
1711148970769992288,[0.97435584],[0.03202759],[0.03202759]
1711148970937467982,0,[0.57505691],[0.57505691]
1711148970939738815,[0.97449849],[0.03193839],[0.03193839]
1711148970941968325,[0.9744837],[0.03194765],[0.03194765]
1711148970944396673,[0.96767084],[0.03596062],[0.03596062]
1711148970947069056,[0.96766758],[0.03596244],[0.03596244]
1711148970949970655,[0.98041445],[0.02798968],[0.02798968]
1711148970952265247,[0.98040766],[0.02799453],[0.02799453]
1711148970954341506,[0.97439872],[0.0320008],[0.0320008]
1711148970956644494,[0.97437747],[0.03201408],[0.03201408]
1711148970959224205,[0.97436466],[0.03202208],[0.03202208]
1711148970961016440,[0.95991963],[0.04004016],[0.04004016]
1711148970963010153,[0.9675124],[0.03604864],[0.03604864]
1711148970965585916,[0.9855528],[0.0240393],[0.0240393]
1711148970967071912,[0.98034817],[0.02803699],[0.02803699]
1711148970969323586,[0.97438192],[0.0320113],[0.0320113]
1711148970971047603,[0.97444583],[0.03197134],[0.03197134]
1711148970972107427,[0.97449938],[0.03193783],[0.03193783]
1711148971237840276,0,[0.29066665],[0.29066665]
1711148971241248038,[0.98053914],[0.02790044],[0.02790044]
1711148971243691851,[0.96026007],[0.03986975],[0.03986975]
1711148971248991062,[0.98568593],[0.02392829],[0.02392829]
1711148971252245384,[0.96777817],[0.03590088],[0.03590088]
1711148971254341544,[0.97452696],[0.03192055],[0.03192055]
1711148971255630611,[0.98048797],[0.02793709],[0.02793709]
1711148971423107769,0,[0.51156292],[0.51156292]
1711148971425709591,[0.9599367],[0.04003164],[0.04003164]
1711148971427354607,[0.98557362],[0.02402197],[0.02402197]
1711148971431506112,[0.9675337],[0.03603682],[0.03603682]
1711148971434788130,[0.96752876],[0.03603956],[0.03603956]
1711148971437892319,[0.9803773],[0.02801621],[0.02801621]
1711148971439930481,[0.96762438],[0.03598645],[0.03598645]
1711148971619582643,0,[0.47152546],[0.47152546]
1711148971622844414,[0.97439694],[0.03200191],[0.03200191]
1711148971623878117,[0.96758941],[0.03600588],[0.03600588]
1711148971682202246,[0.96758221],[0.03600988],[0.03600988]
1711148971684484798,[0.97438068],[0.03201207],[0.03201207]
1711148971686494995,[0.98558678],[0.02401101],[0.02401101]
1711148971687563766,[0.96756538],[0.03601923],[0.03601923]
1711148971689670048,[0.97436841],[0.03201974],[0.03201974]
1711148971864688662,0,[0.698151],[0.698151]
1711148971867465788,[0.97456141],[0.03189896],[0.03189896]
1711148971870920783,[0.96779965],[0.03588891],[0.03588891]
1711148971873880214,[0.98051816],[0.02791547],[0.02791547]
1711148971876204537,[0.97455148],[0.03190518],[0.03190518]
1711148971877382228,[0.96778784],[0.03589549],[0.03589549]
1711148971879282573,[0.98051094],[0.02792065],[0.02792065]
1711148971881541459,[0.96777824],[0.03590084],[0.03590084]
1711148972045238717,0,[0.22744453],[0.22744453]
1711148972046300585,[0.9804809],[0.02794215],[0.02794215]
1711148972052765095,[0.96015868],[0.03992058],[0.03992058]
1711148972055242333,[0.97449701],[0.03193931],[0.03193931]
1711148972057546215,[0.98565239],[0.0239563],[0.0239563]
1711148972060679118,[0.9744892],[0.0319442],[0.0319442]
1711148972066454386,[0.97448474],[0.03194699],[0.03194699]
1711148972237991118,0,[0.51137522],[0.51137522]
1711148972241095264,[0.96762196],[0.0359878],[0.0359878]
1711148972244887817,[0.98041006],[0.02799281],[0.02799281]
1711148972247800665,[0.97440986],[0.03199384],[0.03199384]
1711148972249349155,[0.98040518],[0.0279963],[0.0279963]
1711148972253122157,[0.97440342],[0.03199786],[0.03199786]
1711148972256390167,[0.97439962],[0.03200024],[0.03200024]
1711148972258804192,[0.97439567],[0.03200271],[0.03200271]
1711148972429673292,0,[0.51217873],[0.51217873]
1711148972434844436,[0.97437679],[0.03201451],[0.03201451]
1711148972437583665,[0.94246645],[0.04797231],[0.04797231]
1711148972440006918,[0.9900281],[0.01997188],[0.01997188]
1711148972442905819,[0.97449346],[0.03194153],[0.03194153]
1711148972444528704,[0.97449679],[0.03193945],[0.03193945]
1711148972446326912,[0.9744932],[0.0319417],[0.0319417]
1711148972604171624,0,[0.48332843],[0.48332843]
1711148972605683149,[0.98562119],[0.02398233],[0.02398233]
1711148972608211166,[0.9600545],[0.03997274],[0.03997274]
1711148972610582188,[0.98561596],[0.0239867],[0.0239867]
1711148972613069120,[0.96005011],[0.03997494],[0.03997494]
1711148972615818413,[0.98042119],[0.02798486],[0.02798486]
1711148972616922532,[0.98041981],[0.02798585],[0.02798585]
1711148972619097086,[0.96762868],[0.03598406],[0.03598406]
1711148972801672736,0,[0.50794378],[0.50794378]
1711148972803261124,[0.97437824],[0.0320136],[0.0320136]
1711148972997378289,0,[0.48830732],[0.48830732]
1711148972999810359,[0.98557292],[0.02402256],[0.02402256]
1711148973002049177,[0.95155168],[0.04402196],[0.04402196]
1711148973004397155,[0.95997433],[0.04001283],[0.04001283]
1711148973006660119,[0.99359573],[0.01600534],[0.01600534]
1711148973009172905,[0.98038641],[0.0280097],[0.0280097]
1711148973012144235,[0.96757615],[0.03601325],[0.03601325]
1711148973021683300,[0.98038472],[0.02801091],[0.02801091]
1711148973024311148,[0.9743792],[0.032013],[0.032013]
1711148973028468185,[0.96757283],[0.03601509],[0.03601509]
1711148973031658508,[0.98038316],[0.02801203],[0.02801203]
1711148973035302729,[0.9599649],[0.04001755],[0.04001755]
1711148973036334529,[0.9803824],[0.02801257],[0.02801257]
1711148973038627671,[0.97437654],[0.03201466],[0.03201466]
1711148973040697022,[0.97437608],[0.03201495],[0.03201495]
1711148973042013251,[0.98038147],[0.02801323],[0.02801323]
1711148973325360908,0,[0.7081595],[0.7081595]
1711148973327370354,[0.9743918],[0.03200512],[0.03200512]
1711148973328195295,[0.97439845],[0.03200097],[0.03200097]
1711148973329853783,[0.96759807],[0.03600107],[0.03600107]
1711148973339334852,[0.97440082],[0.03199949],[0.03199949]
1711148973342044829,[0.98560105],[0.02399912],[0.02399912]
1711148973344663509,[0.96760406],[0.03599774],[0.03599774]
1711148973345806814,[0.97440763],[0.03199523],[0.03199523]
1711148973348248553,[0.97440914],[0.03199429],[0.03199429]
1711148973526985405,0,[0.47570064],[0.47570064]
1711148973529384101,[0.96767106],[0.0359605],[0.0359605]
1711148973530767640,[0.97446281],[0.03196072],[0.03196072]
1711148973533897055,[0.98044941],[0.02796469],[0.02796469]
1711148973535711745,[0.96011045],[0.03994474],[0.03994474]
1711148973537442924,[0.98564161],[0.0239653],[0.0239653]
1711148973701245454,0,[0.29542521],[0.29542521]
1711148973702155850,[0.98567263],[0.0239394],[0.0239394]
1711148973704057427,[0.9427085],[0.04787129],[0.04787129]
1711148973706818556,[0.99005479],[0.01994514],[0.01994514]
1711148973709285192,[0.96779071],[0.03589389],[0.03589389]
1711148973973144991,0,[0.930227],[0.930227]
1711148973975839728,[0.99020001],[0.01979898],[0.01979898]
1711148973978675678,[0.96826038],[0.03563123],[0.03563123]
1711148973987163447,[0.9749407],[0.03166026],[0.03166026]
1711148973989183873,[0.98082382],[0.02769561],[0.02769561]
1711148973991209689,[0.98083492],[0.0276876],[0.0276876]
1711148973993000904,[0.97498251],[0.03163383],[0.03163383]
1711148973995050887,[0.94374952],[0.04743437],[0.04743437]
1711148973997533685,[0.99024072],[0.01975782],[0.01975782]
1711148974001803794,[0.96839763],[0.03555411],[0.03555411]
1711148974003894516,[0.96841982],[0.03554162],[0.03554162]
1711148974005959759,[0.98597112],[0.02368872],[0.02368872]
1711148974007248495,[0.96844997],[0.03552466],[0.03552466]
1711148974009114864,[0.98092802],[0.02762026],[0.02762026]
1711148974010676135,[0.9751008],[0.03155896],[0.03155896]
1711148974011441291,[0.97511391],[0.03155065],[0.03155065]
1711148974012926365,[0.97512757],[0.03154199],[0.03154199]
1711148974433470312,0,[0.91106111],[0.91106111]
1711148974435060358,[0.96795001],[0.03580502],[0.03580502]
1711148974436357416,[0.97460091],[0.03187418],[0.03187418]
1711148974619178476,0,[0.88880698],[0.88880698]
1711148974621015399,[0.97067284],[0.03425035],[0.03425035]
1711148974622800832,[0.97741143],[0.03005899],[0.03005899]
1711148974624543823,[0.97031258],[0.03446008],[0.03446008]
1711148974625929562,[0.97011727],[0.03457324],[0.03457324]
1711148974628030015,[0.96191046],[0.03903309],[0.03903309]
1711148974629743749,[0.9696916],[0.03481862],[0.03481862]
1711148974809725549,0,[0.24707464],[0.24707464]
1711148974812450520,[0.97549432],[0.03130858],[0.03130858]
1711148974815436593,[0.96777647],[0.03590183],[0.03590183]
1711148974817322356,[0.96754269],[0.03603183],[0.03603183]
1711148974988038774,0,[0.40530576],[0.40530576]
1711148974990203752,[0.94448437],[0.04712351],[0.04712351]
1711148974992232456,[0.97258157],[0.03311702],[0.03311702]
1711148974994659494,[0.9724008],[0.03322601],[0.03322601]
1711148974995642806,[0.96369825],[0.03810604],[0.03810604]
1711148975000987947,[0.93075131],[0.05263029],[0.05263029]
1711148975003148856,[0.98558623],[0.02401147],[0.02401147]
1711148975205422230,0,[0.56279551],[0.56279551]
1711148975208960107,[0.95878392],[0.04060349],[0.04060349]
1711148975277566389,[0.96823693],[0.03564439],[0.03564439]
1711148975279511101,[0.94711226],[0.04599467],[0.04599467]
1711148975281819596,[0.97633972],[0.0307638],[0.0307638]
1711148975283864831,[0.94641022],[0.04629893],[0.04629893]
1711148975285810595,[0.96735563],[0.03613551],[0.03613551]
1711148975557343804,0,[1.40155789],[1.40155789]
1711148975559412716,[0.94735789],[0.04588774],[0.04588774]
1711148975560574844,[0.93296242],[0.05178323],[0.05178323]
1711148975562773686,[0.94670858],[0.04616987],[0.04616987]
1711148975565173788,[0.96987366],[0.03471388],[0.03471388]
1711148975567986338,[0.94617786],[0.0463992],[0.0463992]
1711148975569290741,[0.93146755],[0.05235741],[0.05235741]
1711148975571756411,[0.94552917],[0.04667798],[0.04667798]
1711148975733030578,0,[0.81332534],[0.81332534]
1711148975735442323,[0.94000023],[0.0489897],[0.0489897]
1711148975739652206,[0.93969245],[0.04911519],[0.04911519]
1711148975740784526,[0.93938496],[0.04924025],[0.04924025]
1711148975743418361,[0.95337067],[0.04318765],[0.04318765]
1711148975745357331,[0.93881119],[0.04947274],[0.04947274]
1711148975747704511,[0.93850321],[0.04959709],[0.04959709]
1711148975921144993,0,[1.06947324],[1.06947324]
1711148975923279803,[0.91366967],[0.05876405],[0.05876405]
1711148975927569899,[0.91324163],[0.05890955],[0.05890955]
1711148975929779602,[0.94728771],[0.04591831],[0.04591831]
1711148975932100171,[0.94708142],[0.04600808],[0.04600808]
